path	line	matches	classification	reason
Qwengram/Enhancements/SettingsUI/NagramGroupProfileSettingsController.swift	17	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramGroupProfileSettingsController.swift	18	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramGroupProfileSettingsController.swift	22	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramGroupProfileSettingsController.swift	23	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramGroupProfileSettingsController.swift	30	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramGroupProfileSettingsController.swift	39	2	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramGroupProfileSettingsController.swift	54	2	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramGroupProfileSettingsController.swift	61	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramGroupProfileSettingsController.swift	63	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramGroupProfileSettingsController.swift	68	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramGroupProfileSettingsController.swift	80	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramGroupProfileSettingsController.swift	88	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramGroupProfileSettingsController.swift	89	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramGroupProfileSettingsController.swift	99	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramGroupProfileSettingsController.swift	100	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramGroupProfileSettingsController.swift	102	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramGroupProfileSettingsController.swift	103	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramGroupProfileSettingsController.swift	106	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramGroupProfileSettingsController.swift	110	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramInlineBotRulesController.swift	4	1	temporary dependency	Existing metadata provider/protocol/cache
Qwengram/Enhancements/SettingsUI/NagramInlineBotRulesController.swift	10	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramInlineBotRulesController.swift	13	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramInlineBotRulesController.swift	31	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramInlineBotRulesController.swift	32	1	temporary dependency	Existing metadata provider/protocol/cache
Qwengram/Enhancements/SettingsUI/NagramInlineBotRulesController.swift	36	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramInlineBotRulesController.swift	37	1	temporary dependency	Existing metadata provider/protocol/cache
Qwengram/Enhancements/SettingsUI/NagramInlineBotRulesController.swift	40	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramInlineBotRulesController.swift	42	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramInlineBotRulesController.swift	43	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	5	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	7	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	12	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	20	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	21	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	29	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	40	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	43	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	52	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	55	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	71	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	117	2	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	152	2	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	157	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	179	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	202	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	206	2	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	207	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	265	2	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	267	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	269	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	270	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	271	2	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	272	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	273	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	274	2	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	275	2	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	276	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	278	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	279	2	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	281	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	283	2	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/SettingsUI/NagramLLMTranslationSettingsController.swift	288	1	temporary dependency	Live inherited module/type/localization identifier or integration
